slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
accipiter-nisus,Accipiter nisus,5106,https://inaturalist-open-data.s3.amazonaws.com/photos/60499639/medium.jpg,cc-by-nc-sa,"(c) john.purvis, some rights reserved (CC BY-NC-SA)",ok,whole bird perched sharp
aglossa-caprealis,Aglossa caprealis,212728,https://static.inaturalist.org/photos/9069490/medium.jpg,,"(c) David Beadle, all rights reserved",ok,whole moth dorsal sharp; all-rights-reserved license
aglossa-pinguinalis,Aglossa pinguinalis,212729,https://inaturalist-open-data.s3.amazonaws.com/photos/22594959/medium.jpeg,cc-by-nc,"(c) Steve Pelikan, some rights reserved (CC BY-NC)",ok,whole moth dorsal sharp
agraylea-spec,Agraylea spec.,172819,https://inaturalist-open-data.s3.amazonaws.com/photos/81338920/medium.jpeg,cc-by-nc,"(c) Paul Bowyer, some rights reserved (CC BY-NC)",ok,whole micro-moth lateral in focus
anacampsis-blattariella,Anacampsis blattariella,560255,https://inaturalist-open-data.s3.amazonaws.com/photos/56212420/medium.jpg,cc-by-nc,"(c) Vladimir Bryukhov, some rights reserved (CC BY-NC)",ok,whole moth on bark sharp
anchusa-officinalis,Anchusa officinalis,75430,https://inaturalist-open-data.s3.amazonaws.com/photos/76192531/medium.jpeg,cc-by-nc,"(c) Michael Woodruff, some rights reserved (CC BY-NC)",ok,whole flowering plant recognisable
angelica-archangelica,Angelica archangelica,62336,https://static.inaturalist.org/photos/31184963/medium.jpeg,,"(c) wojtest, all rights reserved",ok,whole plant with umbel; all-rights-reserved license
antirrhinum-majus,Antirrhinum majus,1654329,https://inaturalist-open-data.s3.amazonaws.com/photos/444915445/medium.jpg,cc-by-nc,"(c) Sonja Bouwman-Gringhuis, some rights reserved (CC BY-NC)",ok,flower spike recognisable as snapdragon
archips-xylosteana,Archips xylosteana,1392256,https://inaturalist-open-data.s3.amazonaws.com/photos/71598298/medium.jpg,cc-by-nc,"(c) giorege1959, some rights reserved (CC BY-NC)",ok,whole moth resting on leaf sharp
ballota-nigra,Ballota nigra,56158,https://inaturalist-open-data.s3.amazonaws.com/photos/10811/medium.jpg,cc-by-nc-nd,"(c) Bastiaan, some rights reserved (CC BY-NC-ND)",ok,whole flowering stem recognisable
batia-lunaris,Batia lunaris,324110,https://inaturalist-open-data.s3.amazonaws.com/photos/1952952/medium.jpg,cc-by,"(c) Ben Sale, some rights reserved (CC BY)",ok,whole micro-moth lateral sharp
butomus-umbellatus,Butomus umbellatus,60462,https://inaturalist-open-data.s3.amazonaws.com/photos/568917909/medium.jpg,cc-by-nc,"(c) Luca Boscain, some rights reserved (CC BY-NC)",ok,flower umbel recognisable
cacoecimorpha-pronubana,Cacoecimorpha pronubana,141743,https://inaturalist-open-data.s3.amazonaws.com/photos/147218716/medium.jpeg,cc-by-nc,"(c) Camillo De Berardinis, some rights reserved (CC BY-NC)",ok,whole moth dorsal sharp
calamotropha-paludella,Calamotropha paludella,199861,https://inaturalist-open-data.s3.amazonaws.com/photos/470018465/medium.jpeg,cc-by-nc,"(c) whittie, some rights reserved (CC BY-NC)",ok,whole moth dorsal sharp
