slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
pyrrhocoris-apterus,Pyrrhocoris apterus,55610,https://inaturalist-open-data.s3.amazonaws.com/photos/3933544/medium.jpg,cc-by-nc-nd,"(c) Boris Loboda, some rights reserved (CC BY-NC-ND)",ok,whole body in focus
rhinophora-lepida,Rhinophora lepida,625003,https://inaturalist-open-data.s3.amazonaws.com/photos/85724372/medium.jpg,cc-by-nc,"(c) Dorine Post, some rights reserved (CC BY-NC)",ok,whole fly in focus
scymninae-indet,Scymninae indet.,354096,https://static.inaturalist.org/photos/103198475/medium.jpeg,all-rights-reserved,"(c) Diego Gutierrez, all rights reserved",ok,two ladybirds whole body in focus
thereva-nobilitata,Thereva nobilitata,362410,https://static.inaturalist.org/photos/15043427/medium.jpg,all-rights-reserved,"(c) Henk Wallays, all rights reserved",ok,whole fly in focus
apterogenum-ypsillon,Apterogenum ypsillon,469926,https://inaturalist-open-data.s3.amazonaws.com/photos/294820646/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC)",ok,whole moth resting in focus
bufo-bufo,Bufo bufo,21359,https://inaturalist-open-data.s3.amazonaws.com/photos/607767964/medium.jpg,cc-by,"(c) Holger Krisp, some rights reserved (CC BY)",ok,mating pair whole body recognisable
enoplognatha-ovata-latimana,Enoplognatha ovata/latimana,1255692,https://inaturalist-open-data.s3.amazonaws.com/photos/9295840/medium.jpg,cc-by-nc,"(c) Daryl Coldren, some rights reserved (CC BY-NC)",ok,whole spider in focus
eristalis-horticola,Eristalis horticola,451464,https://inaturalist-open-data.s3.amazonaws.com/photos/226823041/medium.jpg,cc-by-nc,"(c) Joren van Schie, some rights reserved (CC BY-NC)",ok,whole hoverfly in focus
malva-alcea-malva-moschata,Malva alcea + Malva moschata,146876,https://static.inaturalist.org/photos/144783151/medium.jpg,all-rights-reserved,"(c) Carson Mummert, all rights reserved",ok,flower recognisable
medicago-lupulina,Medicago lupulina,57056,https://inaturalist-open-data.s3.amazonaws.com/photos/340295701/medium.jpg,cc-by-sa,"(c) Douglas Goldman, some rights reserved (CC BY-SA)",ok,flower cluster recognisable
pisaura-mirabilis,Pisaura mirabilis,55787,https://static.inaturalist.org/photos/16984495/medium.jpg,all-rights-reserved,"(c) Henk Wallays, all rights reserved",ok,whole spider in focus
platyedra-subcinerea,Platyedra subcinerea,466728,https://inaturalist-open-data.s3.amazonaws.com/photos/2621375/medium.jpg,cc-by-nc-sa,"(c) Valter Jacinto, some rights reserved (CC BY-NC-SA)",ok,whole moth in focus
schoenobius-gigantella,Schoenobius gigantella,325433,https://static.inaturalist.org/photos/204605222/medium.jpg,all-rights-reserved,"(c) gernotkunz, all rights reserved",ok,whole moth in focus
sonchus-asper,Sonchus asper,53269,https://inaturalist-open-data.s3.amazonaws.com/photos/254422387/medium.jpg,cc-by-nc,"(c) Marco Grandis, some rights reserved (CC BY-NC)",ok,flowers recognisable
tragopogon-pratensis,Tragopogon pratensis,54143,https://static.inaturalist.org/photos/6912783/medium.jpg,all-rights-reserved,"(c) Suzette Rogers, all rights reserved",ok,flower head recognisable
anas-platyrhynchos-f-domesticus,Anas platyrhynchos f. domesticus,236935,https://inaturalist-open-data.s3.amazonaws.com/photos/175267007/medium.jpg,cc-by-nc,"(c) Martin Grimm, some rights reserved (CC BY-NC)",ok,whole duck in focus
ancylis-achatana,Ancylis achatana,359096,https://inaturalist-open-data.s3.amazonaws.com/photos/138217172/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC)",ok,whole moth in focus
anthidium-manicatum,Anthidium manicatum,62453,https://inaturalist-open-data.s3.amazonaws.com/photos/13287305/medium.jpg,cc-by-nc,"(c) Pierre Bornand, some rights reserved (CC BY-NC)",ok,whole bee in focus
anthomyia-procellaris,Anthomyia procellaris,322343,https://static.inaturalist.org/photos/220617520/medium.jpg,all-rights-reserved,"(c) gernotkunz, all rights reserved",ok,whole fly in focus
caltha-palustris,Caltha palustris,56224,https://inaturalist-open-data.s3.amazonaws.com/photos/324010734/medium.jpeg,cc-by,"(c) eeyipes, some rights reserved (CC BY)",ok,whole plant with flowers recognisable
dasypoda-hirtipes,Dasypoda hirtipes,746682,https://inaturalist-open-data.s3.amazonaws.com/photos/305760888/medium.jpeg,cc-by,"(c) Julia Moning, some rights reserved (CC BY)",ok,whole bee in focus
diplotaxis-tenuifolia,Diplotaxis tenuifolia,76665,https://static.inaturalist.org/photos/325014845/medium.jpg,all-rights-reserved,"(c) Matthew Chovanec, all rights reserved",ok,flowering stems recognisable
epipactis-helleborine,Epipactis helleborine,50717,https://inaturalist-open-data.s3.amazonaws.com/photos/70711190/medium.jpg,cc-by-nc,"(c) Wolfgang Bettighofer, some rights reserved (CC BY-NC)",ok,alternate used; default was single-flower close-up; alt1 shows full flower spike
hedya-salicella,Hedya salicella,470719,https://inaturalist-open-data.s3.amazonaws.com/photos/150979729/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC)",ok,whole moth in focus
heterocera-indet,Heterocera indet.,47157,https://inaturalist-open-data.s3.amazonaws.com/photos/36127/medium.jpg,cc-by-nc,"(c) Anita, some rights reserved (CC BY-NC)",ok,moth whole body recognisable
