slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
noctua-comes,Noctua comes,205187,https://inaturalist-open-data.s3.amazonaws.com/photos/2210076/medium.jpg,cc-by,"(c) Donald Hobern, some rights reserved (CC BY)",ok,whole body moth dorsal view on wood
origanum-vulgare,Origanum vulgare,61396,https://inaturalist-open-data.s3.amazonaws.com/photos/145466748/medium.jpeg,cc-by-nc,"(c) Παναγιώτης Ραφαηλίδης, some rights reserved (CC BY-NC)",ok,flowering stem in focus
parietaria-judaica,Parietaria judaica,57281,https://inaturalist-open-data.s3.amazonaws.com/photos/319029368/medium.jpg,cc-by-nc,"(c) jaigol, some rights reserved (CC BY-NC)",ok,whole plant against stone wall
polygonum-aviculare,Polygonum aviculare,1290817,https://inaturalist-open-data.s3.amazonaws.com/photos/390699947/medium.jpg,cc-by-sa,"(c) Douglas Goldman, some rights reserved (CC BY-SA)",ok,flowering stem close-up in focus
rhinanthus-angustifolius,Rhinanthus angustifolius,167803,https://inaturalist-open-data.s3.amazonaws.com/photos/1940716/medium.jpg,cc-by-nc,"(c) Kari Pihlaviita, some rights reserved (CC BY-NC)",ok,whole flowering plant in meadow
rubus-caesius,Rubus caesius,64546,https://inaturalist-open-data.s3.amazonaws.com/photos/20330/medium.jpg,cc-by-nc,"(c) Jordi Roy Gabarra, some rights reserved (CC BY-NC)",ok,fruiting stem with dewberries
sapygina-decemguttata,Sapygina decemguttata,502160,https://inaturalist-open-data.s3.amazonaws.com/photos/4333116/medium.jpg,cc-by-nc,"(c) Paul Cools, some rights reserved (CC BY-NC)",ok,whole wasp lateral view in focus
scrophularia-nodosa,Scrophularia nodosa,124485,https://inaturalist-open-data.s3.amazonaws.com/photos/312816047/medium.jpeg,cc-by-nc,"(c) lastovka, some rights reserved (CC BY-NC)",ok,flowering stem detail in focus
sonchus-arvensis,Sonchus arvensis,79156,https://inaturalist-open-data.s3.amazonaws.com/photos/144595749/medium.jpeg,cc-by-nc,"(c) Кузнецова Татьяна, some rights reserved (CC BY-NC)",ok,yellow flower head in focus
sonchus-palustris,Sonchus palustris,169138,https://inaturalist-open-data.s3.amazonaws.com/photos/450508163/medium.jpg,cc-by,"(c) Анна Митрошенкова, some rights reserved (CC BY)",ok,whole flowering plant in habitat
stictoleptura-rubra,Stictoleptura rubra,53258,https://inaturalist-open-data.s3.amazonaws.com/photos/145105389/medium.jpg,cc-by-nc,"(c) Oliver, some rights reserved (CC BY-NC)",ok,whole beetle dorsal on leaf
tetragnatha-spec,Tetragnatha spec.,47550,https://inaturalist-open-data.s3.amazonaws.com/photos/55359431/medium.jpg,cc-by-nc,"(c) Masatoshi Sone, some rights reserved (CC BY-NC)",ok,whole spider in web in focus; genus-level taxon used
tragopogon-pratensis-subsp-orientalis,Tragopogon pratensis subsp. orientalis,361312,https://inaturalist-open-data.s3.amazonaws.com/photos/1628263/medium.jpg,cc-by-nc-sa,"(c) Amadej Trnkoczy, some rights reserved (CC BY-NC-SA)",ok,alternate used; default had all-rights-reserved license
triticum-aestivum,Triticum aestivum,64161,https://inaturalist-open-data.s3.amazonaws.com/photos/127585014/medium.jpeg,cc-by,"(c) Cole Shoemaker, some rights reserved (CC BY)",ok,wheat ears whole plant in field
vespa-velutina,Vespa velutina,119019,https://inaturalist-open-data.s3.amazonaws.com/photos/39392134/medium.jpeg,cc-by-sa,"(c) Gilles San Martin, some rights reserved (CC BY-SA)",ok,whole hornet lateral view on leaf
acleris-hastiana,Acleris hastiana,258456,https://inaturalist-open-data.s3.amazonaws.com/photos/164201365/medium.jpg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC)",ok,whole moth dorsal on leaf
aglais-io,Aglais io,207977,https://inaturalist-open-data.s3.amazonaws.com/photos/4710619/medium.jpg,cc-by,"(c) S. Rae, some rights reserved (CC BY)",ok,whole butterfly wings open dorsal view
arion-rufus-vulgaris,Arion rufus/vulgaris,1551690,https://static.inaturalist.org/photos/209317932/medium.jpeg,null,"(c) rockbadger, all rights reserved",ok,whole slug on gravel; all-rights-reserved but only available photo
bucculatrix-cidarella,Bucculatrix cidarella,522712,https://inaturalist-open-data.s3.amazonaws.com/photos/43099095/medium.jpeg,cc-by-nc,"(c) Rob Westerduijn, some rights reserved (CC BY-NC)",ok,whole micro-moth on leaf in focus
buteo-buteo,Buteo buteo,204472,https://inaturalist-open-data.s3.amazonaws.com/photos/192398523/medium.jpeg,cc-by-nc,"(c) rociomar, some rights reserved (CC BY-NC)",ok,alternate used; default query returned wrong taxon (Buteoninae)
campanula-rapunculus,Campanula rapunculus,82663,https://inaturalist-open-data.s3.amazonaws.com/photos/43321377/medium.jpeg,cc-by-nc,"(c) Joost ., some rights reserved (CC BY-NC)",ok,whole flowering stem in meadow
cydalima-perspectalis,Cydalima perspectalis,325295,https://inaturalist-open-data.s3.amazonaws.com/photos/150985459/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC)",ok,whole moth wings spread on substrate
cymbalaria-muralis,Cymbalaria muralis,55727,https://inaturalist-open-data.s3.amazonaws.com/photos/3555545/medium.JPG,cc-by-nc,"(c) Muriel Bendel, some rights reserved (CC BY-NC)",ok,whole plant with flowers on wall
dipsacus-fullonum,Dipsacus fullonum,56002,https://static.inaturalist.org/photos/4385824/medium.jpg,null,"(c) BJ Stacey, all rights reserved",ok,whole teasel flower heads in focus; all-rights-reserved but only available photo
eristalis-intricaria,Eristalis intricaria,497713,https://inaturalist-open-data.s3.amazonaws.com/photos/92279663/medium.jpg,cc-by-nc,"(c) Marie Lou Legrand, some rights reserved (CC BY-NC)",ok,whole hoverfly dorsal on leaf
