slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
eucosma-cana,Eucosma cana,324214,https://static.inaturalist.org/photos/15826367/medium.jpg,,"(c) Henk Wallays, all rights reserved",ok,whole body moth in focus on sandy substrate
halyzia-sedecimguttata,Halyzia sedecimguttata,52881,https://inaturalist-open-data.s3.amazonaws.com/photos/261260941/medium.jpg,cc-by-nc,"(c) bugzone, some rights reserved (CC BY-NC)",ok,whole body orange ladybird dorsal view
heterotoma-planicornis,Heterotoma planicornis,324676,https://static.inaturalist.org/photos/22982162/medium.jpg,,"(c) Philipp Wickey, all rights reserved, uploaded by Philipp Wickey",ok,whole body plant bug dorsal view in focus
idaea-biselata,Idaea biselata,362141,https://inaturalist-open-data.s3.amazonaws.com/photos/216546007/medium.jpg,cc-by-nc,"(c) Michal Brzezinski, some rights reserved (CC BY-NC), uploaded by Michal Brzezinski",ok,whole body moth wings spread on bark
lacanobia-oleracea,Lacanobia oleracea,322129,https://inaturalist-open-data.s3.amazonaws.com/photos/224269192/medium.jpg,cc-by-nc,"(c) Michal Brzezinski, some rights reserved (CC BY-NC), uploaded by Michal Brzezinski",ok,whole body moth at rest on leaf
lathyrus-sylvestris,Lathyrus sylvestris,82740,https://inaturalist-open-data.s3.amazonaws.com/photos/42557776/medium.jpg,cc-by-nc,"(c) pattyw, some rights reserved (CC BY-NC)",ok,plant with flowers in focus
leontodon-saxatilis,Leontodon saxatilis,60973,https://inaturalist-open-data.s3.amazonaws.com/photos/337856407/medium.jpeg,cc-by-nc,"(c) Konrad and Roland Greinwald, some rights reserved (CC BY-NC), uploaded by Konrad and Roland Greinwald",ok,whole plant rosette with flower visible
linyphiidae-indet,Linyphiidae indet.,67599,https://inaturalist-open-data.s3.amazonaws.com/photos/13268213/medium.jpg,cc-by-nc,"(c) Pierre Bornand, some rights reserved (CC BY-NC)",ok,extreme macro of spider face; recognisable as sheetweb spider
lolium-perenne,Lolium perenne,52801,https://inaturalist-open-data.s3.amazonaws.com/photos/238799434/medium.jpg,cc-by,"(c) Georgy Vinogradov, some rights reserved (CC BY), uploaded by Georgy Vinogradov",ok,grass spikelet close-up; clearly recognisable
lomographa-bimaculata,Lomographa bimaculata,460209,https://inaturalist-open-data.s3.amazonaws.com/photos/134294423/medium.jpg,cc-by-nc,"(c) Michal Brzezinski, some rights reserved (CC BY-NC), uploaded by Michal Brzezinski",ok,whole body white moth on leaf
lycophotia-porphyrea,Lycophotia porphyrea,449402,https://inaturalist-open-data.s3.amazonaws.com/photos/325609858/medium.jpg,cc-by-nc,"(c) Michal Brzezinski, some rights reserved (CC BY-NC), uploaded by Michal Brzezinski",ok,whole body moth at rest on leaf
matricaria-discoidea,Matricaria discoidea,52992,https://inaturalist-open-data.s3.amazonaws.com/photos/34171885/medium.jpeg,cc-by-nc,"(c) Anne Parsons, some rights reserved (CC BY-NC), uploaded by Anne Parsons",ok,whole plant with pineappleweed flowerheads
